"Timestamp","Latitude","Longitude","Accuracy","Location Name","Retrieved from","Username","Context"
"2016-11-08 23:46:01 +0000","42.4906231","-71.2760089","high","Bedford","twitter","workatavalonbay","Interested in a #job in #Bedford, MA? This could be a great fit: https://t.co/DMiLBdhDce #FacilitiesMgmt #Hiring https://t.co/ElNR39NArZ"
"2016-11-08 23:45:53 +0000","42.5055345","-71.204591","low","Burlington","twitter","mlarrabee","Massachusetts voters, you still have 75 minutes to vote. Please do so if you haven't yet."
"2016-11-08 23:43:55 +0000","42.5055345","-71.204591","low","Burlington","twitter","illegalmidget","Let me #PoliticallyIncorrect and say "#NeverTrump""
"2016-11-08 23:38:30 +0000","42.448798","-71.3700795","low","Concord","twitter","andigonivas","@katya_zamo come back to Boston plz💋"
"2016-11-08 23:38:00 +0000","42.448798","-71.3700795","low","Concord","twitter","andigonivas","@meghanmarkle AND PRINCE HARRY I AM SO HAPPY RN💖👑🙉"
"2016-11-08 23:36:50 +0000","42.4857935","-71.2763865","low","Bedford","twitter","SamyahsMom","Omgggg 😻 I can't wait to see how Samyah voice is going to sound https://t.co/SDFoH3ww8f"
"2016-11-08 23:32:32 +0000","42.5658565","-71.269559","low","Billerica","twitter","panthonyjr","I have such anxiety #ElectionNight"
"2016-11-08 23:23:41 +0000","42.5658565","-71.269559","low","Billerica","twitter","DizzSTEEZY","Word 😂 https://t.co/wLk5EMlJYf"
"2016-11-08 23:20:22 +0000","42.5658565","-71.269559","low","Billerica","twitter","DizzSTEEZY","Just wanna go home"
"2016-11-08 23:18:53 +0000","42.47665007","-71.21136554","high","Burlington","twitter","hmonroekroft","Hello, Boston. (@ Hilton Garden Inn in Burlington, MA) https://t.co/8hgdvHvhKT"
"2016-11-08 23:18:03 +0000","42.5055345","-71.204591","low","Burlington","twitter","thefridaybarn","If you didn't take trash out yet, DO IT! YOUR COUNTRY IS COUNTRY'S NG ON YOUUUUUUU"
"2016-11-08 23:17:36 +0000","42.4857935","-71.2763865","low","Bedford","twitter","bpyles7","Only thing getting me through this week is have a three day weekend😅 #PaidDayOff"
"2016-11-08 23:15:36 +0000","42.56932449","-71.28468323","high","Billerica","twitter","Frank_Granfield","Retired from that crap for another 4 years. Haha (@ The Big White House For Billerica in Billerica, MA) https://t.co/do06jkVXkF"
"2016-11-08 23:13:44 +0000","42.5055345","-71.204591","low","Burlington","twitter","GlobeBobRyan","@WitRobertson Are you serious? Really? Ask Marcellus Wiley. He knows. And he says what Sherman did was dirty and total BS."
"2016-11-08 23:10:11 +0000","42.4876769595","-71.223539114","low","Osteria Nino","twitter","Nic_M_Williams","#MyGirls #LadiesNight 🇺🇸 https://t.co/NDLkberv3q"
"2016-11-08 23:09:31 +0000","42.4857935","-71.2763865","low","Bedford","twitter","mloughlin","Who the heck are the 28% of voters who @realDonaldTrump treatment of women doesn't bother them? #electionnight"
"2016-11-08 23:09:30 +0000","42.4857935","-71.2763865","low","Bedford","twitter","SamyahsMom","I pray for certain people that probably don't even pray for me"
"2016-11-08 23:05:28 +0000","42.4857935","-71.2763865","low","Bedford","twitter","SamyahsMom","Yesss plus Nike, Adidas, Polo for me https://t.co/AV8k7jJ2MC"
"2016-11-08 23:00:02 +0000","42.4857935","-71.2763865","low","Bedford","twitter","SamyahsMom","I love that I can wear whatever I want at work, always comfy"
"2016-11-08 22:59:32 +0000","42.4857935","-71.2763865","low","Bedford","twitter","SamyahsMom","Sweat suits all winter"
"2016-11-08 22:58:42 +0000","42.56384221","-71.29427365","high","Billerica","twitter","Frank_Granfield","Doing my duty (@ Dutile School) https://t.co/mkqqVafBYt"
"2016-11-08 22:56:49 +0000","42.5047161","-71.1956205","high","Burlington","twitter","Sunrise_Careers","This #job might be a great fit for you: Part-Time Weekend Hours for Home Health Aide/Certified Nursing... -… https://t.co/bquqg0IxpN"
"2016-11-08 22:56:23 +0000","42.5055345","-71.204591","low","Burlington","twitter","SamyahsMom","going w the flow, w everything going on"
"2016-11-08 22:56:17 +0000","42.5055345","-71.204591","low","Burlington","twitter","TannyMcG","We had a great day together. Teachers in Arlington Mass rock! #realreadingPD https://t.co/KFx1xKyIps"
"2016-11-08 22:52:51 +0000","42.5047161","-71.1956205","high","Burlington","twitter","tmj_bos_hrta","See our latest #Burlington, MA #job and click to apply: Dishwasher - https://t.co/0g5xJ3iPFh #Hospitality #Veterans #Hiring #CareerArc"
"2016-11-08 22:49:54 +0000","42.5055345","-71.204591","low","Burlington","twitter","SamyahsMom","My faaaavvv😩 https://t.co/Kco3cZAl5H"
"2016-11-08 22:46:56 +0000","42.5055345","-71.204591","low","Burlington","twitter","matthalko","@brett_kenney22 always hearin "chill soon" but it's been like two years"
"2016-11-08 22:44:17 +0000","42.481052","-71.217098","low","Burlington Mall","twitter","SamyahsMom","Chick fil A 😋"
"2016-11-08 22:42:25 +0000","42.5055345","-71.204591","low","Burlington","twitter","filthyliving","None of my coworkers are voting, they're claiming they want nothing to do with it"
"2016-11-08 22:42:12 +0000","42.5658565","-71.269559","low","Billerica","twitter","jessikaaa0","I'm bringing my stuffed animal to rehearsal and no one can stop me"
"2016-11-08 22:41:42 +0000","42.5055345","-71.204591","low","Burlington","twitter","hae_moon_star","@buzowsky 안녕하세요 와조님! 밑의 기사에 따르면 플로리다를 이길 경우 미국 동부 기준 8시 전에 결과가 나올 수도 있지만 아니라면 9-11시 사이까지 기다려야 한다네요ㅜㅜ최악은 새벽1시구요.. https://t.co/rmSLvHvNU5"
"2016-11-08 22:41:41 +0000","42.5055345","-71.204591","low","Burlington","twitter","filthyliving","Computer training while I'm on the clock, don't mind if I do :)"
"2016-11-08 22:37:03 +0000","42.5584218","-71.2689461","high","Billerica","twitter","tmj_bos_pharm","Interested in a #job in #Billerica, MA? This could be a great fit: https://t.co/X5ydp6x0gc #Pharmaceutical #Hiring #CareerArc"
"2016-11-08 22:35:40 +0000","42.5658565","-71.269559","low","Billerica","twitter","Mason405","@panthonyjr @SZA520 This is my cousin. https://t.co/NptXPJrmKd"
"2016-11-08 22:30:07 +0000","42.448798","-71.3700795","low","Concord","twitter","ambrooks3825","@SaveTheDayVote @efpistos get called out"
"2016-11-08 22:27:59 +0000","42.5658565","-71.269559","low","Billerica","twitter","g_wescott","Voted for my deaf cat Max for president, he's got a lot of plans coming. #MaxWescott2016 #DeafLivesMatter"
"2016-11-08 22:23:02 +0000","42.5584218","-71.2689461","high","Billerica","twitter","emdjobs","Want to work at EMD? We're #hiring in #Billerica, MA! Click for details: https://t.co/WCcZmPeufJ #Job #HR #Jobs"
"2016-11-08 22:19:07 +0000","42.5047161","-71.1956205","high","Burlington","twitter","tmj_bos_retail","We're #hiring! Click to apply: Seasonal - Rotating Sales and Support - https://t.co/nncz3xzMVM #Job #Retail #Burlington, MA #Jobs"
"2016-11-08 22:18:34 +0000","42.486402","-71.2121502","high","Burlington","twitter","tmj_bos_mgmt","Want to work in ? View our latest opening: https://t.co/2XRqg6fZ3U #Job #BusinessMgmt #Veterans #Jobs #Hiring #CareerArc"
"2016-11-08 22:17:22 +0000","42.4906231","-71.2760089","high","Bedford","twitter","tmj_bos_eng","Want to work at Dell? We're #hiring in #Bedford, MA! Click for details: https://t.co/xSdKMrsAtk #Job #delljobs #Engineering #Jobs"
"2016-11-08 22:16:02 +0000","42.5658565","-71.269559","low","Billerica","twitter","kkaileylane","I have never been happier than I was watching this https://t.co/x4Xb540MEq"
"2016-11-08 22:13:58 +0000","42.5055345","-71.204591","low","Burlington","twitter","xoxbella16xox","Why is it that everytime i put my heart into something that i never get half as much back?"
"2016-11-08 22:12:24 +0000","42.4906231","-71.2760089","high","Bedford","twitter","tmj_bos_acct","Can you recommend anyone for this #job in #Bedford, MA? https://t.co/iEbmeqIDcB #delljobs #Accounting #Hiring #CareerArc"
"2016-11-08 22:10:57 +0000","42.4471175","-71.2492949","high","Massachusetts","twitter","tmj_bos_cler","If you're looking for work in #Lexington, MA, check out this #job: https://t.co/Q4tw82ZpBo #KellyJobs #KellyServices #Clerical #Hiring"
"2016-11-08 22:10:12 +0000","42.5584218","-71.2689461","high","Billerica","twitter","tmj_bos_cstsrv","Can you recommend anyone for this #job? Food Service Specialist- Retail Sales - https://t.co/6vobCQJUHi #CustomerService #Billerica, MA"
"2016-11-08 22:05:15 +0000","42.4857935","-71.2763865","low","Bedford","twitter","bpyles7","I hate over thinking or under thinking things-_-"
"2016-11-08 22:04:45 +0000","42.5305985","-71.232447","low","Pinehurst","twitter","baglio23","Catching feelings is practically the same thing as walking into hell."
"2016-11-08 22:01:52 +0000","42.5055345","-71.204591","low","Burlington","twitter","NetBrainTechies","NetBrain taking a bite out of the Big Apple! #CiscoNetworkers https://t.co/HHb9nJlvu2"
"2016-11-08 21:59:12 +0000","42.5055345","-71.204591","low","Burlington","twitter","ayoooodevin","Yes on 4 my niggas https://t.co/uPKTdeSb1J"
"2016-11-08 21:58:18 +0000","42.414765834","-71.3263983477","low","MBTA Commuter rail - Fitchburg line","twitter","VLo_97","I thought I'd be smart and take an earlier train home.. I ended up on the express to South Acton 😰😩 so I'll be home an hour later than usual"
"2016-11-08 21:54:17 +0000","42.5584218","-71.2689461","high","Billerica","twitter","tmj_bos_pharm","Want to work at EMD? We're #hiring in #Billerica, MA! Click for details: https://t.co/S9FLXqzseu #Job #Pharmaceutical #Jobs #CareerArc"
"2016-11-08 21:51:36 +0000","42.4857935","-71.2763865","low","Bedford","twitter","bargarelli","Oh, just stress-eating all the candy."
"2016-11-08 21:50:40 +0000","42.481541","-71.2189412","high","Burlington","twitter","CareersAMC","We're #hiring! Click to apply: Hourly Manager - https://t.co/GYUCPlHLhk #Job #Retail #Burlington, MA #Jobs https://t.co/fjRJcXxOBN"
"2016-11-08 21:50:34 +0000","42.4857935","-71.2763865","low","Bedford","twitter","JohnnyVaught","Looking At Some Early Polls And Feeling Sick And Embarrassed.

Fuck Baby Boomers

#ImWithHer"
"2016-11-08 21:49:21 +0000","42.5658565","-71.269559","low","Billerica","twitter","anderson_mollie","No one loves you more than me
And no one ever will"
"2016-11-08 21:46:50 +0000","42.4430372","-71.2289641","high","Massachusetts","twitter","tmj_BOS_adm","See our latest #Lexington, MA #job and click to apply: Sr. Manager, Enterprise Virtualization &amp; Server Systems - https://t.co/YcTiuQR5RM"
"2016-11-08 21:45:29 +0000","42.54650722","-71.18843838","high","Massachusetts","twitter","DavidLozzi","Getting the vote on. (@ Boutwell Early Childhood Center in Wilmington, MA) https://t.co/ZuLlzP1pB0"
"2016-11-08 21:44:46 +0000","42.5305985","-71.232447","low","Pinehurst","twitter","amymcgaff","@dani6022 @rappaport_kathy @HamiltonMusical hahahahahahahahahaha #HamiltonForPrez #ORNursesRule #ScrubAwhipple #ornot"
"2016-11-08 21:40:42 +0000","42.5658565","-71.269559","low","Billerica","twitter","afahey32","Come show some support!👊🏻🏐💜 #beatNDA #SemiFinals https://t.co/lYIpbOl3fT"
"2016-11-08 21:40:02 +0000","42.5047161","-71.1956205","high","Burlington","twitter","tmj_bos_pharm","Interested in a #job in #Burlington, MA? This could be a great fit: https://t.co/IwqfOfooFx #Pharmaceutical #Hiring #CareerArc"
"2016-11-08 21:37:37 +0000","42.5658565","-71.269559","low","Billerica","twitter","hailee_jenkins","@tbhdaphne @vanessa_mattar @bridgetburns24 @Lexi_Holohan me after the hunger games movie haha"
"2016-11-08 21:34:10 +0000","42.5047161","-71.1956205","high","Burlington","twitter","tmj_bos_banking","Want to work in #Burlington, MA? View our latest opening: https://t.co/OvvGEuvpTQ #Job #cfgjobs #Banking #Jobs #Hiring #CareerArc"
"2016-11-08 21:33:20 +0000","42.5047161","-71.1956205","high","Burlington","twitter","tmj_bos_hrta","Want to work at Nordstrom? We're #hiring in #Burlington, MA! Click for details: https://t.co/uKc0kPGcoB #Job #Hospitality #Jobs #CareerArc"
"2016-11-08 21:32:33 +0000","42.56","-71.27","high","Billerica","twitter","BillericaMA","current weather in Billerica: clear sky, 61°F
39% humidity, wind 2mph, pressure 1015mb"
"2016-11-08 21:30:20 +0000","42.5584218","-71.2689461","high","Billerica","twitter","tmj_bos_transp","Want to work in #Billerica, MA? View our latest opening: https://t.co/J2v7912vuh #Job #Transportation #Jobs #Hiring #CareerArc"
"2016-11-08 21:29:49 +0000","42.4906231","-71.2760089","high","Bedford","twitter","tmj_bos_adv","See our latest #Bedford, MA #job and click to apply: Principal Prod Mrkting Mgr - https://t.co/7AU4xQPyw0 #delljobs #Marketing #Hiring"
"2016-11-08 21:27:50 +0000","42.56","-71.27","high","Billerica","twitter","BillericaMA","Billerica: 4:28pm: sunset"
"2016-11-08 21:27:04 +0000","42.5047161","-71.1956205","high","Burlington","twitter","tmj_bos_hrta","This #job might be a great fit for you: Line/Prep Cook - https://t.co/4VtCoUWW97 #Hospitality #Burlington, MA #Hiring #CareerArc"
"2016-11-08 21:25:45 +0000","42.5055345","-71.204591","low","Burlington","twitter","brian18steadman","If you didnt vote already or don't vote today, do not complain about the next president.  #Election2016"
"2016-11-08 21:24:42 +0000","42.47757074","-71.17477097","high","Woburn","twitter","the_AriaDavid","#GreenParty #election2016 @drjillstein  #massachusetts #greenrainbow  #jillstein #steinbaraka @… https://t.co/V83lEmsgDe"
"2016-11-08 21:21:04 +0000","42.4906231","-71.2760089","high","Bedford","twitter","tmj_bos_sales","See our latest #Bedford, MA #job and click to apply: Sr ISR, Product - https://t.co/0SeKXKAJK4 #delljobs #Sales #Hiring #CareerArc"
"2016-11-08 21:20:43 +0000","42.56","-71.27","high","Billerica","twitter","BillericaMA","temperature up 59°F -&gt; 61°F
humidity down 44% -&gt; 39%
wind 3mph -&gt; 2mph"
"2016-11-08 21:20:33 +0000","42.5055345","-71.204591","low","Burlington","twitter","GlobeBobRyan","@clinic53 No offense, but I think you kinda missed the point. You must have been out of the country in Feb of '15."
"2016-11-08 21:19:51 +0000","42.5658565","-71.269559","low","Billerica","twitter","Woaahitsangelx3","I'm a little sad that I didn't get a sticker, but I voted🇺🇸"
"2016-11-08 21:19:30 +0000","42.55743585","-71.27289433","high","Billerica","twitter","reeny_mckenney","I'm at Parker Elementary School in Billerica, MA https://t.co/Zt15ucKPXR"
"2016-11-08 21:18:27 +0000","42.448798","-71.3700795","low","Concord","twitter","ambrooks3825","2016: the year the presidential candidates came down to a person who has sexually harassed and person being investigated by the FBI."
"2016-11-08 21:17:51 +0000","42.5055345","-71.204591","low","Burlington","twitter","matttyy_x","I hope hillary wins and then gets impeached so we can have another election #wishfulthinking"
"2016-11-08 21:16:16 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","peary* thanks. https://t.co/wLk8EW06Sv"
"2016-11-08 21:16:03 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","I didn't start nothing 🙄 &amp; bet https://t.co/TywX9PNxKg"
"2016-11-08 21:14:29 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","🤘🏼 https://t.co/cuqTSPVdQ4"
"2016-11-08 21:14:19 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","why are all of you on our dicks? Go be on each others 😴 geeeesh https://t.co/JtEFrZe9Ug"
"2016-11-08 21:13:36 +0000","42.5047161","-71.1956205","high","Burlington","twitter","tmj_bos_retail","Want to work at Nordstrom? We're #hiring in #Burlington, MA! Click for details: https://t.co/5EiOEfEweX #Job #Retail #Jobs #CareerArc"
"2016-11-08 21:11:26 +0000","42.5340417","-71.2584917","high","Billerica","twitter","andreweturner7","Done and done, was in and out. #Election2016 #Billerica #MA @ Eugene C Vining https://t.co/tQehuq34Sn"
"2016-11-08 21:08:57 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","sameeeeeeeeee https://t.co/VXr475HhyX"
"2016-11-08 21:08:36 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","@SoMiguel__ I ain't your boy, boy"
"2016-11-08 21:08:26 +0000","42.57441805","-71.295300247","low","Holland Junkyard/ used Auto Parts","twitter","hollandjunkyard","2001 Lexus GS300 #NewAtHollands https://t.co/ICKkJavumw"
"2016-11-08 21:07:52 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","Bye Anthony https://t.co/vvNfZcTKrn"
"2016-11-08 21:07:32 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","No your gay too https://t.co/5IRyBTUDPr"
"2016-11-08 21:07:24 +0000","42.4906231","-71.2760089","high","Bedford","twitter","tmj_bos_itqa","Want to work at DELL? We're #hiring in #Bedford, Massachusetts! Click for details: https://t.co/e3UOIygTjW #Job #delljobs #QA #Jobs"
"2016-11-08 21:07:20 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","@jackie_xan @Emmyytai your definitely the gayest"
"2016-11-08 21:05:15 +0000","42.527916","-71.256187","high","Billerica","twitter","reeny_mckenney","I'm at Ninety Nine Restaurant - @99restaurants in Billerica, MA https://t.co/dVfiUn6cFx"
"2016-11-08 21:03:00 +0000","42.448798","-71.3700795","low","Concord","twitter","BarbarianKitten","/slurs

What's with the spiked armor dude @ right??? https://t.co/EM5LYGFDpA"
"2016-11-08 21:02:48 +0000","42.5047161","-71.1956205","high","Burlington","twitter","tmj_bos_retail","We're #hiring! Click to apply: Retail Sales - Clinique Cosmetics Artistry - https://t.co/HvM8N8FWAA #Job #Retail #Burlington, MA #Jobs"
"2016-11-08 21:02:45 +0000","42.57302702","-71.27770855","high","Billerica","twitter","Diamondfly","I'm at Roma's Bakery in Billerica, MA https://t.co/FMFWc5abQm"
"2016-11-08 21:02:11 +0000","42.56732657","-71.27457642","high","Billerica","twitter","Diamondfly","I'm at Giovanni's in Billerica, MA https://t.co/CRT5Mc42AJ"
"2016-11-08 21:01:34 +0000","42.42703896","-71.20678199","high","Massachusetts","twitter","wilsonfarm","Join friends, family and other cheese aficionados at the 3rd Annual Wilson Farm… https://t.co/pYnxhCzXrL"
"2016-11-08 21:00:17 +0000","42.5658565","-71.269559","low","Billerica","twitter","bostonstrongg_","@lmilziz @19_Gina_86 @BobDobbs2351 @maxgull @GenFlynn continue your fake outrage elsewhere and y'all can't accept BUSH killed 3k ppl on 911"
"2016-11-08 21:00:09 +0000","42.58059326","-71.28874043","high","Billerica","twitter","Frank_Granfield","I'm at Market Basket in Billerica, MA https://t.co/jpaV3EJxyX"
"2016-11-08 20:58:09 +0000","42.448798","-71.3700795","low","Concord","twitter","BarbarianKitten","@ericsfaust not followers that would mean anything but #yes"
"2016-11-08 20:57:24 +0000","42.5047161","-71.1956205","high","Burlington","twitter","tmj_bos_pharm","Join the EMD team! See our latest #job opening here: https://t.co/lPlGUxO3i6 #Pharmaceutical #Burlington, MA #Hiring #CareerArc"
"2016-11-08 20:55:10 +0000","42.5055345","-71.204591","low","Burlington","twitter","GlobeBobRyan","We welcome Pete Carroll back to Boston. He shouldn't have to worry about picking up any tabs while he's here."
"2016-11-08 20:52:08 +0000","42.4857935","-71.2763865","low","Bedford","twitter","BdDragoon","@Darkcougarkat Damn that's pretty lame. Figured the irs would pick up the phone faster cause they want money."
"2016-11-08 20:51:09 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","They so corny! remember what we was texting about? 😂😂 https://t.co/uL0rhfKISw"
"2016-11-08 20:49:08 +0000","42.459444","-71.3475","high","Concord","twitter","whiteryanc","Patriotic #electionday spin. @ Concord Monument Square-Lexington Road Historic District https://t.co/S1GJR0a5Em"
"2016-11-08 20:49:08 +0000","42.5055345","-71.204591","low","Burlington","twitter","hae_moon_star","https://t.co/RPx75EN69u"
"2016-11-08 20:48:47 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","Fabio must want Jeremiah to beat my ass lmao asshole"
"2016-11-08 20:48:37 +0000","42.5055345","-71.204591","low","Burlington","twitter","GlobeBobRyan","@Tdyns Didn't think it was a lock to get in. Pleasantly surprised."
"2016-11-08 20:48:25 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","Oh you right 😂 kinda forgot https://t.co/cMWVbkZNkp"
"2016-11-08 20:47:47 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","love my coworkers, well only when they cook for me 😍😍😍"
"2016-11-08 20:44:35 +0000","42.47757074","-71.17477097","high","Woburn","twitter","davidbcrowley","No stickers so this will have to do for saying #ivoted! #vote2016🇺🇸 @ Daniel L Joyce Middle School https://t.co/Y5ACpMou7Z"
"2016-11-08 20:43:06 +0000","42.5584218","-71.2689461","high","Billerica","twitter","tmj_bos_pharm","This #job might be a great fit for you: Associate Scientist, In Vivo Pharmacology - https://t.co/RHkZu48cN0 #Pharmaceutical #Billerica, MA"
"2016-11-08 20:42:49 +0000","42.4857935","-71.2763865","low","Bedford","twitter","BdDragoon","@Darkcougarkat what did you expect? Speedy govt service? :p"
"2016-11-08 20:39:41 +0000","42.5792379","-71.3052383","high","Billerica","twitter","tmj_MA_auto","Interested in a #job in MA? This could be a great fit: https://t.co/mfBSn9AfXL #Automotive #Hiring #CareerArc"
"2016-11-08 20:39:03 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","would you be okay with it if ya girl cheated on you with a female? 🤔"
"2016-11-08 20:36:27 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","@heythatsfabio @yung_picasso97 then shut the fuck up"
"2016-11-08 20:35:51 +0000","42.4430372","-71.2289641","high","Massachusetts","twitter","tmj_bos_transp","This #job might be a great fit for you: Design Quality Assurance Engineer - https://t.co/29KsWzOAF3 #Transportation #Lexington, MA #Hiring"
"2016-11-08 20:35:13 +0000","42.5055345","-71.204591","low","Burlington","twitter","RepKenGordon","Our volunteers are busy making sure voters get to the polls! Polls are open until 8 PM in Burlington, Bedford and W… https://t.co/SV9yl2f0ld"
"2016-11-08 20:33:12 +0000","42.5055345","-71.204591","low","Burlington","twitter","pearylovess","@yung_picasso97 @heythatsfabio too bad y'all both suck dick"
"2016-11-08 20:33:06 +0000","42.5658565","-71.269559","low","Billerica","twitter","beth9057","@weknowwhatsbest @AnnCoulter And hope she don't forget her Hot Sauce"
"2016-11-08 20:28:52 +0000","42.5584218","-71.2689461","high","Billerica","twitter","tmj_bos_pharm","If you're looking for work in #Billerica, MA, check out this #job: https://t.co/4cbpiXdcwC #Pharmaceutical #Hiring #CareerArc"
"2016-11-08 20:26:55 +0000","42.5055345","-71.204591","low","Burlington","twitter","ashdunny","My voting location had about 15 trump signs out and one Hillary sign"
"2016-11-08 20:26:20 +0000","42.48447137","-71.19193091","high","Burlington","twitter","reeny_mckenney","I'm at Nokia House Boston in Burlington, MA https://t.co/2ni5htyKTH"
"2016-11-08 20:26:04 +0000","42.48339862","-71.19130435","high","Burlington","twitter","reeny_mckenney","I'm at Sybase in Burlington, MA https://t.co/ipzn7z2OI8"
"2016-11-08 20:25:43 +0000","42.48442093","-71.19129855","high","Burlington","twitter","reeny_mckenney","I'm at SAP Wayside in Burlington, MA https://t.co/nh6l0RzUnI"
"2016-11-08 20:18:23 +0000","42.5658565","-71.269559","low","Billerica","twitter","matthalko","Oh and vote #YesOn4"
"2016-11-08 20:17:43 +0000","42.5658565","-71.269559","low","Billerica","twitter","matthalko","If you can vote and you waste your vote on Hillary Clinton you're a fucking idiot"
"2016-11-08 20:15:27 +0000","42.4606685458","-71.2784814835","low","Hanscom Air Force Base","twitter","BdDragoon","Wonderful finish to my day on Hanscom https://t.co/EZnDWDWXhL"
"2016-11-08 20:14:15 +0000","42.5658565","-71.269559","low","Billerica","twitter","kgallagherr1","How I feel about not being able to vote #ElectionDay https://t.co/XsY9UKdkRw"
"2016-11-08 20:11:46 +0000","42.5055345","-71.204591","low","Burlington","twitter","brothersbm","Burlington volleyball advances to North semis https://t.co/lpXqu3YG7s @BHSRedDevils @BHSdevilsVolley @chrissyc5"
"2016-11-08 20:09:38 +0000","42.5584218","-71.2689461","high","Billerica","twitter","tmj_bos_pharm","If you're looking for work in #Billerica, MA, check out this #job: https://t.co/zkuO6C76Yz #Pharmaceutical #Hiring #CareerArc"
